year,month,day,hour,PM2.5,SO2,CO,RAIN,year_month
2016,5,16,13,19.0,2.0,200.0,0.0,2016-05-01
2016,5,16,14,14.0,2.0,200.0,0.0,2016-05-01
2016,5,16,15,23.0,2.0,200.0,0.0,2016-05-01
2016,5,16,16,21.0,2.0,200.0,0.0,2016-05-01
2016,5,16,17,28.0,2.0,300.0,0.0,2016-05-01
2016,5,16,18,22.0,2.0,300.0,0.0,2016-05-01
2016,5,16,19,25.0,2.0,300.0,0.0,2016-05-01
2016,5,16,20,30.0,2.0,300.0,0.0,2016-05-01
2016,5,16,21,27.0,4.0,400.0,0.0,2016-05-01
2016,5,16,22,32.0,4.0,500.0,0.0,2016-05-01
2016,5,16,23,40.0,4.0,500.0,0.0,2016-05-01
2016,5,17,0,42.0,5.0,500.0,0.0,2016-05-01
2016,5,17,1,43.0,5.0,600.0,0.0,2016-05-01
2016,5,17,2,48.0,3.0,700.0,0.0,2016-05-01
2016,5,17,3,48.0,4.0,1000.0,0.0,2016-05-01
2016,5,17,4,37.0,2.0,800.0,0.0,2016-05-01
2016,5,17,5,36.0,3.0,800.0,0.0,2016-05-01
2016,5,17,6,39.0,4.0,1000.0,0.0,2016-05-01
2016,5,17,7,43.0,5.0,1100.0,0.0,2016-05-01
2016,5,17,8,52.0,7.0,700.0,0.0,2016-05-01
2016,5,17,9,44.0,8.0,600.0,0.0,2016-05-01
2016,5,17,10,50.0,8.0,600.0,0.0,2016-05-01
2016,5,17,11,59.0,9.0,700.0,0.0,2016-05-01
2016,5,17,12,77.0,10.0,700.0,0.0,2016-05-01
2016,5,17,13,85.0,11.0,700.0,0.0,2016-05-01
2016,5,17,14,85.0,20.0,700.0,0.0,2016-05-01
2016,5,17,15,81.0,21.0,700.0,0.0,2016-05-01
2016,5,17,16,73.0,20.0,700.0,0.0,2016-05-01
2016,5,17,17,70.0,22.0,700.0,0.0,2016-05-01
2016,5,17,18,79.0,24.0,900.0,0.0,2016-05-01
2016,5,17,19,83.0,24.0,1200.0,0.0,2016-05-01
2016,5,17,20,83.0,20.0,1200.0,0.0,2016-05-01
2016,5,17,21,73.0,13.0,800.0,0.0,2016-05-01
2016,5,17,22,68.0,9.0,700.0,0.0,2016-05-01
2016,5,17,23,54.0,11.0,500.0,0.0,2016-05-01
2016,5,18,0,50.0,13.0,600.0,0.0,2016-05-01
2016,5,18,1,55.0,14.0,600.0,0.0,2016-05-01
2016,5,18,2,59.0,16.0,500.0,0.0,2016-05-01
2016,5,18,3,60.0,12.0,500.0,0.0,2016-05-01
2016,5,18,4,68.0,7.0,500.0,0.0,2016-05-01
2016,5,18,5,72.0,6.0,600.0,0.0,2016-05-01
2016,5,18,6,70.0,6.0,700.0,0.0,2016-05-01
2016,5,18,7,73.0,9.0,700.0,0.0,2016-05-01
2016,5,18,8,86.0,14.0,700.0,0.0,2016-05-01
2016,5,18,9,88.0,20.0,700.0,0.0,2016-05-01
2016,5,18,10,87.0,23.0,700.0,0.0,2016-05-01
2016,5,18,11,85.0,19.0,800.0,0.0,2016-05-01
2016,5,18,12,86.0,16.0,700.0,0.0,2016-05-01
2016,5,18,13,64.0,13.0,600.0,0.0,2016-05-01
2016,5,18,14,62.0,12.0,600.0,0.0,2016-05-01
2016,5,18,15,62.0,9.0,500.0,0.0,2016-05-01
2016,5,18,16,63.0,7.0,500.0,0.0,2016-05-01
2016,5,18,17,60.0,6.0,500.0,0.0,2016-05-01
2016,5,18,18,60.0,6.0,600.0,0.0,2016-05-01
2016,5,18,19,56.0,6.0,600.0,0.0,2016-05-01
2016,5,18,20,68.0,6.0,600.0,0.0,2016-05-01
2016,5,18,21,74.0,7.0,700.0,0.0,2016-05-01
2016,5,18,22,81.0,7.0,700.0,0.0,2016-05-01
2016,5,18,23,85.0,6.0,700.0,0.0,2016-05-01
2016,5,19,0,84.0,8.0,800.0,0.0,2016-05-01
2016,5,19,1,85.0,13.0,700.0,0.0,2016-05-01
2016,5,19,2,90.0,15.0,800.0,0.0,2016-05-01
2016,5,19,3,94.0,12.0,800.0,0.0,2016-05-01
2016,5,19,4,98.0,10.0,800.0,0.0,2016-05-01
2016,5,19,5,108.0,8.0,900.0,0.0,2016-05-01
2016,5,19,6,111.0,8.0,900.0,0.0,2016-05-01
2016,5,19,7,122.0,12.0,900.0,0.0,2016-05-01
2016,5,19,8,128.0,15.0,900.0,0.0,2016-05-01
2016,5,19,9,125.0,15.0,1000.0,0.0,2016-05-01
2016,5,19,10,117.0,14.0,900.0,0.0,2016-05-01
2016,5,19,11,115.0,16.0,800.0,0.0,2016-05-01
2016,5,19,12,94.0,16.0,700.0,0.0,2016-05-01
2016,5,19,13,96.0,18.0,800.0,0.0,2016-05-01
2016,5,19,14,98.0,17.0,800.0,0.0,2016-05-01
2016,5,19,15,85.0,16.0,700.0,0.0,2016-05-01
2016,5,19,16,71.0,15.0,600.0,0.0,2016-05-01
2016,5,19,17,65.0,14.0,600.0,0.0,2016-05-01
2016,5,19,18,63.0,11.0,600.0,0.0,2016-05-01
2016,5,19,19,66.0,8.0,700.0,0.0,2016-05-01
2016,5,19,20,69.0,7.0,700.0,0.0,2016-05-01
2016,5,19,21,80.0,8.0,800.0,0.0,2016-05-01
2016,5,19,22,92.0,9.0,900.0,0.0,2016-05-01
2016,5,19,23,104.0,17.0,1200.0,0.0,2016-05-01
2016,5,20,0,110.0,18.0,1400.0,0.0,2016-05-01
2016,5,20,1,106.0,16.0,1200.0,0.0,2016-05-01
2016,5,20,2,95.0,16.0,1200.0,0.0,2016-05-01
2016,5,20,3,98.0,13.0,1000.0,0.0,2016-05-01
2016,5,20,4,115.0,13.0,1000.0,0.0,2016-05-01
2016,5,20,5,89.0,10.0,1200.0,0.0,2016-05-01
2016,5,20,6,88.0,9.0,1100.0,0.0,2016-05-01
2016,5,20,7,94.0,10.0,1200.0,0.0,2016-05-01
2016,5,20,8,128.0,16.0,1200.0,0.0,2016-05-01
2016,5,20,9,129.0,22.0,1100.0,0.0,2016-05-01
2016,5,20,10,134.0,25.0,1300.0,0.0,2016-05-01
2016,5,20,11,137.0,28.0,1400.0,0.0,2016-05-01
2016,5,20,12,126.0,29.0,1500.0,0.0,2016-05-01
2016,5,20,13,106.0,24.0,1100.0,0.0,2016-05-01
2016,5,20,14,81.0,23.0,1000.0,0.0,2016-05-01
2016,5,20,15,83.0,21.0,800.0,0.0,2016-05-01
2016,5,20,16,79.0,20.0,700.0,0.0,2016-05-01
2016,5,20,17,71.0,19.0,700.0,0.0,2016-05-01
2016,5,20,18,89.0,21.0,900.0,0.0,2016-05-01
2016,5,20,19,71.0,15.0,800.0,0.0,2016-05-01
2016,5,20,20,51.0,14.0,800.0,0.0,2016-05-01
2016,5,20,21,64.0,17.0,900.0,0.0,2016-05-01
2016,5,20,22,77.0,22.0,1100.0,0.0,2016-05-01
2016,5,20,23,94.0,24.0,1300.0,0.0,2016-05-01
2016,5,21,0,82.0,27.0,1300.0,0.0,2016-05-01
2016,5,21,1,78.0,24.0,1500.0,0.0,2016-05-01
2016,5,21,2,86.0,24.0,1500.0,0.0,2016-05-01
2016,5,21,3,84.0,17.0,1100.0,0.0,2016-05-01
2016,5,21,4,93.0,13.0,900.0,0.0,2016-05-01
2016,5,21,5,92.0,12.0,900.0,0.0,2016-05-01
2016,5,21,6,98.0,13.0,800.0,0.0,2016-05-01
2016,5,21,7,98.0,20.0,900.0,0.0,2016-05-01
2016,5,21,8,95.0,32.0,900.0,0.0,2016-05-01
2016,5,21,9,100.0,32.0,1000.0,0.0,2016-05-01
2016,5,21,10,106.0,30.0,900.0,0.0,2016-05-01
2016,5,21,11,100.0,27.0,900.0,0.0,2016-05-01
2016,5,21,12,99.0,24.0,900.0,0.0,2016-05-01
2016,5,21,13,102.0,23.0,800.0,0.0,2016-05-01
2016,5,21,14,88.0,24.0,900.0,0.0,2016-05-01
2016,5,21,15,75.0,26.0,1000.0,0.0,2016-05-01
2016,5,21,16,72.0,23.0,1000.0,0.0,2016-05-01
2016,5,21,17,65.0,18.0,800.0,0.0,2016-05-01
2016,5,21,18,39.0,10.0,700.0,0.0,2016-05-01
2016,5,21,19,21.0,5.0,500.0,0.0,2016-05-01
2016,5,21,20,35.0,7.0,600.0,0.0,2016-05-01
2016,5,21,21,55.0,12.0,800.0,0.0,2016-05-01
2016,5,21,22,91.0,13.0,1000.0,0.0,2016-05-01
2016,5,21,23,83.0,8.0,1200.0,0.0,2016-05-01
2016,5,22,0,71.0,8.0,1100.0,0.0,2016-05-01
2016,5,22,1,68.0,8.0,900.0,0.0,2016-05-01
2016,5,22,2,53.0,8.0,900.0,0.0,2016-05-01
2016,5,22,3,47.0,7.0,600.0,0.0,2016-05-01
2016,5,22,4,45.0,8.0,500.0,0.0,2016-05-01
2016,5,22,5,42.0,7.0,600.0,0.0,2016-05-01
2016,5,22,6,50.0,8.0,800.0,0.0,2016-05-01
2016,5,22,7,48.0,9.0,700.0,0.0,2016-05-01
2016,5,22,8,52.0,9.0,700.0,0.0,2016-05-01
2016,5,22,9,67.0,10.0,800.0,0.0,2016-05-01
2016,5,22,10,54.0,7.0,600.0,0.0,2016-05-01
2016,5,22,11,50.0,6.0,600.0,0.0,2016-05-01
2016,5,22,12,38.0,5.0,600.0,0.0,2016-05-01
2016,5,22,13,55.0,6.0,600.0,0.0,2016-05-01
2016,5,22,14,51.0,7.0,600.0,0.0,2016-05-01
2016,5,22,15,49.0,6.0,500.0,0.0,2016-05-01
2016,5,22,16,54.0,5.0,500.0,0.0,2016-05-01
2016,5,22,17,46.0,5.0,400.0,0.0,2016-05-01
2016,5,22,18,47.0,6.0,500.0,0.0,2016-05-01
2016,5,22,19,47.0,7.0,500.0,0.0,2016-05-01
2016,5,22,20,51.0,7.0,600.0,0.0,2016-05-01
2016,5,22,21,64.0,7.0,700.0,0.0,2016-05-01
2016,5,22,22,69.0,8.0,700.0,0.0,2016-05-01
2016,5,22,23,75.0,7.0,800.0,0.0,2016-05-01
2016,5,23,0,75.0,8.0,800.0,0.0,2016-05-01
2016,5,23,1,73.0,11.0,800.0,0.0,2016-05-01
2016,5,23,2,70.0,12.0,800.0,0.0,2016-05-01
2016,5,23,3,69.0,10.0,800.0,0.0,2016-05-01
2016,5,23,4,75.0,8.0,800.0,0.0,2016-05-01
2016,5,23,5,85.0,10.0,900.0,0.0,2016-05-01
2016,5,23,6,83.0,14.0,1100.0,0.0,2016-05-01
2016,5,23,7,83.0,13.0,1200.0,0.0,2016-05-01
2016,5,23,8,81.0,10.0,1400.0,0.0,2016-05-01
2016,5,23,9,84.0,14.0,1400.0,0.0,2016-05-01
2016,5,23,10,94.0,17.0,1400.0,0.0,2016-05-01
2016,5,23,11,104.0,28.0,1200.0,0.0,2016-05-01
2016,5,23,12,109.0,34.0,1000.0,0.0,2016-05-01
2016,5,23,13,105.0,26.0,900.0,0.0,2016-05-01
2016,5,23,14,99.0,24.0,800.0,0.0,2016-05-01
2016,5,23,15,84.0,12.0,700.0,0.0,2016-05-01
2016,5,23,16,53.0,3.0,600.0,0.0,2016-05-01
2016,5,23,17,54.0,3.0,600.0,0.0,2016-05-01
2016,5,23,18,59.0,2.0,700.0,0.2,2016-05-01
2016,5,23,19,33.0,2.0,400.0,0.0,2016-05-01
2016,5,23,20,13.0,2.0,400.0,0.0,2016-05-01
2016,5,23,21,7.0,2.0,300.0,0.0,2016-05-01
2016,5,23,22,3.0,2.0,400.0,0.0,2016-05-01
2016,5,23,23,7.0,2.0,300.0,0.0,2016-05-01
2016,5,24,0,12.0,2.0,400.0,0.0,2016-05-01
2016,5,24,1,11.0,2.0,500.0,0.0,2016-05-01
2016,5,24,2,18.0,2.0,500.0,0.0,2016-05-01
2016,5,24,3,13.0,2.0,600.0,0.0,2016-05-01
2016,5,24,4,12.0,2.0,300.0,0.0,2016-05-01
2016,5,24,5,19.0,2.0,400.0,0.0,2016-05-01
2016,5,24,6,21.0,2.0,500.0,0.0,2016-05-01
2016,5,24,7,25.0,2.0,500.0,0.0,2016-05-01
2016,5,24,8,49.0,3.0,500.0,0.0,2016-05-01
2016,5,24,9,27.5,4.0,400.0,0.0,2016-05-01
2016,5,24,10,6.0,5.0,300.0,0.0,2016-05-01
2016,5,24,11,24.0,3.0,300.0,0.0,2016-05-01
2016,5,24,12,33.0,2.0,300.0,0.0,2016-05-01
2016,5,24,13,17.0,2.0,300.0,0.0,2016-05-01
2016,5,24,14,19.0,2.0,300.0,0.0,2016-05-01
2016,5,24,15,10.0,2.0,300.0,0.0,2016-05-01
2016,5,24,16,15.0,2.0,300.0,0.0,2016-05-01
2016,5,24,17,13.0,2.0,300.0,0.0,2016-05-01
2016,5,24,18,23.0,3.0,400.0,0.0,2016-05-01
2016,5,24,19,26.0,3.0,400.0,0.0,2016-05-01
2016,5,24,20,25.0,3.0,400.0,0.0,2016-05-01
2016,5,24,21,29.0,3.0,400.0,0.0,2016-05-01
2016,5,24,22,17.0,2.0,300.0,0.0,2016-05-01
2016,5,24,23,10.0,2.0,300.0,0.0,2016-05-01
2016,5,25,0,4.0,2.0,200.0,0.0,2016-05-01
2016,5,25,1,15.0,2.0,200.0,0.0,2016-05-01
2016,5,25,2,8.0,2.0,300.0,0.0,2016-05-01
2016,5,25,3,9.0,2.0,400.0,0.0,2016-05-01
2016,5,25,4,7.0,2.0,300.0,0.0,2016-05-01
2016,5,25,5,6.0,2.0,200.0,0.0,2016-05-01
2016,5,25,6,6.0,2.0,200.0,0.0,2016-05-01
2016,5,25,7,6.0,2.0,300.0,0.0,2016-05-01
2016,5,25,8,6.0,2.0,300.0,0.0,2016-05-01
2016,5,25,9,10.0,2.0,300.0,0.0,2016-05-01
2016,5,25,10,14.0,2.0,300.0,0.0,2016-05-01
2016,5,25,11,18.0,2.0,300.0,0.0,2016-05-01
2016,5,25,12,5.0,2.0,200.0,0.0,2016-05-01
2016,5,25,13,7.0,2.0,300.0,0.0,2016-05-01
2016,5,25,14,19.0,2.0,200.0,0.0,2016-05-01
2016,5,25,15,4.0,2.0,300.0,0.0,2016-05-01
2016,5,25,16,8.0,2.0,300.0,0.0,2016-05-01
2016,5,25,17,12.0,2.0,300.0,0.0,2016-05-01
2016,5,25,18,18.0,2.0,300.0,0.0,2016-05-01
2016,5,25,19,19.0,2.0,300.0,0.0,2016-05-01
2016,5,25,20,22.0,2.0,400.0,0.0,2016-05-01
2016,5,25,21,17.0,2.0,400.0,0.0,2016-05-01
2016,5,25,22,25.0,2.0,500.0,0.0,2016-05-01
2016,5,25,23,26.0,2.0,500.0,0.0,2016-05-01
2016,5,26,0,37.0,2.0,800.0,0.0,2016-05-01
2016,5,26,1,20.0,2.0,300.0,0.0,2016-05-01
2016,5,26,2,14.0,3.0,300.0,0.0,2016-05-01
2016,5,26,3,44.0,3.0,300.0,0.0,2016-05-01
2016,5,26,4,69.0,3.0,300.0,0.0,2016-05-01
2016,5,26,5,68.0,2.0,300.0,0.0,2016-05-01
2016,5,26,6,51.0,2.0,300.0,0.0,2016-05-01
2016,5,26,7,24.0,2.0,300.0,0.0,2016-05-01
2016,5,26,8,18.0,2.0,300.0,0.0,2016-05-01
2016,5,26,9,16.0,2.0,300.0,0.0,2016-05-01
2016,5,26,10,16.0,2.0,200.0,0.0,2016-05-01
2016,5,26,11,7.0,2.0,200.0,0.0,2016-05-01
2016,5,26,12,16.0,2.0,300.0,0.0,2016-05-01
2016,5,26,13,10.0,2.0,300.0,0.0,2016-05-01
2016,5,26,14,7.0,2.0,200.0,0.0,2016-05-01
2016,5,26,15,10.0,2.0,200.0,0.0,2016-05-01
2016,5,26,16,6.0,2.0,200.0,0.0,2016-05-01
2016,5,26,17,13.0,2.0,200.0,0.0,2016-05-01
2016,5,26,18,23.0,2.0,300.0,0.0,2016-05-01
2016,5,26,19,30.0,2.0,400.0,0.0,2016-05-01
2016,5,26,20,28.0,2.0,400.0,0.0,2016-05-01
2016,5,26,21,32.0,2.0,500.0,0.0,2016-05-01
2016,5,26,22,40.0,3.0,500.0,0.0,2016-05-01
2016,5,26,23,35.0,10.0,500.0,0.0,2016-05-01
2016,5,27,0,43.0,10.0,800.0,0.0,2016-05-01
2016,5,27,1,64.0,6.0,800.0,0.0,2016-05-01
2016,5,27,2,34.0,6.0,900.0,0.0,2016-05-01
2016,5,27,3,20.0,4.0,700.0,0.0,2016-05-01
2016,5,27,4,22.0,3.0,600.0,0.0,2016-05-01
2016,5,27,5,22.0,2.0,600.0,0.0,2016-05-01
2016,5,27,6,33.0,3.0,700.0,0.0,2016-05-01
2016,5,27,7,32.0,3.0,600.0,0.0,2016-05-01
2016,5,27,8,42.0,4.0,500.0,0.0,2016-05-01
2016,5,27,9,61.0,5.0,600.0,0.0,2016-05-01
2016,5,27,10,48.0,6.0,600.0,0.0,2016-05-01
2016,5,27,11,49.0,11.0,666.6666666666666,0.0,2016-05-01
2016,5,27,12,50.0,16.0,733.3333333333334,0.0,2016-05-01
2016,5,27,13,51.0,21.0,800.0,0.0,2016-05-01
2016,5,27,14,75.0,27.0,1000.0,0.0,2016-05-01
2016,5,27,15,84.0,29.0,1000.0,0.0,2016-05-01
2016,5,27,16,92.0,25.0,800.0,0.0,2016-05-01
2016,5,27,17,68.0,19.0,600.0,0.0,2016-05-01
2016,5,27,18,87.0,18.0,700.0,0.0,2016-05-01
2016,5,27,19,115.0,36.0,1300.0,0.0,2016-05-01
2016,5,27,20,84.0,34.0,1300.0,0.0,2016-05-01
2016,5,27,21,52.0,18.0,800.0,0.0,2016-05-01
2016,5,27,22,46.0,12.0,700.0,0.0,2016-05-01
2016,5,27,23,43.0,10.0,600.0,0.0,2016-05-01
2016,5,28,0,38.0,8.0,600.0,0.0,2016-05-01
2016,5,28,1,37.0,7.0,600.0,0.0,2016-05-01
2016,5,28,2,39.0,7.0,600.0,0.0,2016-05-01
2016,5,28,3,55.0,7.0,600.0,0.0,2016-05-01
2016,5,28,4,63.0,7.0,700.0,0.0,2016-05-01
2016,5,28,5,97.0,7.0,1200.0,0.0,2016-05-01
2016,5,28,6,80.0,9.0,1300.0,0.0,2016-05-01
2016,5,28,7,164.0,13.0,1000.0,0.0,2016-05-01
2016,5,28,8,100.0,14.0,900.0,0.0,2016-05-01
2016,5,28,9,105.0,15.0,900.0,0.0,2016-05-01
2016,5,28,10,90.0,16.0,900.0,0.0,2016-05-01
2016,5,28,11,68.0,29.0,600.0,0.0,2016-05-01
2016,5,28,12,63.0,13.0,600.0,0.0,2016-05-01
2016,5,28,13,54.0,10.0,500.0,0.0,2016-05-01
2016,5,28,14,55.0,10.0,600.0,0.0,2016-05-01
2016,5,28,15,59.0,12.0,800.0,0.0,2016-05-01
2016,5,28,16,57.0,12.0,800.0,0.0,2016-05-01
2016,5,28,17,63.0,14.0,800.0,0.0,2016-05-01
2016,5,28,18,73.0,15.0,800.0,0.0,2016-05-01
2016,5,28,19,66.0,15.0,700.0,0.0,2016-05-01
2016,5,28,20,67.0,15.0,700.0,0.0,2016-05-01
2016,5,28,21,71.0,12.0,700.0,0.0,2016-05-01
2016,5,28,22,73.0,11.0,700.0,0.0,2016-05-01
2016,5,28,23,70.0,9.0,700.0,0.0,2016-05-01
2016,5,29,0,73.0,8.0,800.0,0.0,2016-05-01
2016,5,29,1,70.0,8.0,800.0,0.0,2016-05-01
2016,5,29,2,63.0,9.0,1100.0,0.0,2016-05-01
2016,5,29,3,60.0,7.0,1000.0,0.0,2016-05-01
2016,5,29,4,73.0,5.0,1100.0,0.0,2016-05-01
2016,5,29,5,68.0,6.0,800.0,0.0,2016-05-01
2016,5,29,6,31.0,3.0,400.0,0.0,2016-05-01
2016,5,29,7,22.0,2.0,200.0,0.0,2016-05-01
2016,5,29,8,24.0,2.0,200.0,0.0,2016-05-01
2016,5,29,9,16.0,2.0,200.0,0.0,2016-05-01
2016,5,29,10,17.0,2.0,200.0,0.0,2016-05-01
2016,5,29,11,16.0,2.0,200.0,0.0,2016-05-01
2016,5,29,12,21.0,2.0,200.0,0.0,2016-05-01
2016,5,29,13,13.0,2.0,200.0,0.0,2016-05-01
2016,5,29,14,19.0,2.0,300.0,0.0,2016-05-01
2016,5,29,15,20.0,2.0,300.0,0.0,2016-05-01
2016,5,29,16,21.0,2.0,300.0,0.0,2016-05-01
2016,5,29,17,29.0,3.0,300.0,0.0,2016-05-01
2016,5,29,18,29.0,3.0,300.0,0.0,2016-05-01
2016,5,29,19,29.0,3.0,400.0,0.0,2016-05-01
2016,5,29,20,32.0,4.0,400.0,0.0,2016-05-01
2016,5,29,21,32.0,5.0,400.0,0.0,2016-05-01
2016,5,29,22,59.0,9.0,900.0,0.0,2016-05-01
2016,5,29,23,72.0,11.0,1000.0,0.0,2016-05-01
2016,5,30,0,75.0,12.0,1100.0,0.0,2016-05-01
2016,5,30,1,74.0,12.0,1100.0,0.0,2016-05-01
2016,5,30,2,75.0,11.0,900.0,0.0,2016-05-01
2016,5,30,3,86.0,9.0,700.0,0.0,2016-05-01
2016,5,30,4,69.0,7.0,700.0,0.0,2016-05-01
2016,5,30,5,53.0,7.0,900.0,0.0,2016-05-01
2016,5,30,6,51.0,8.0,1000.0,0.0,2016-05-01
2016,5,30,7,51.0,11.0,1100.0,0.0,2016-05-01
2016,5,30,8,54.0,15.0,1100.0,0.0,2016-05-01
2016,5,30,9,58.0,16.0,1100.0,0.0,2016-05-01
2016,5,30,10,68.0,16.0,1100.0,0.0,2016-05-01
2016,5,30,11,75.0,16.0,1100.0,0.0,2016-05-01
2016,5,30,12,84.0,16.0,1100.0,0.0,2016-05-01
2016,5,30,13,89.0,15.0,1100.0,0.0,2016-05-01
2016,5,30,14,93.0,15.0,1000.0,0.0,2016-05-01
2016,5,30,15,92.0,14.0,1000.0,0.0,2016-05-01
2016,5,30,16,96.0,15.0,900.0,0.0,2016-05-01
2016,5,30,17,103.0,17.0,900.0,0.0,2016-05-01
2016,5,30,18,113.0,18.0,1000.0,0.0,2016-05-01
2016,5,30,19,130.0,22.0,1300.0,0.0,2016-05-01
2016,5,30,20,226.0,23.0,1500.0,0.0,2016-05-01
2016,5,30,21,161.0,21.0,1600.0,0.0,2016-05-01
2016,5,30,22,119.0,18.0,1400.0,0.0,2016-05-01
2016,5,30,23,100.0,15.0,1100.0,0.0,2016-05-01
2016,5,31,0,92.0,13.0,1000.0,0.0,2016-05-01
2016,5,31,1,85.0,12.0,900.0,0.0,2016-05-01
2016,5,31,2,76.0,12.0,1100.0,0.0,2016-05-01
2016,5,31,3,118.0,9.0,1300.0,0.0,2016-05-01
2016,5,31,4,113.0,8.0,1100.0,0.0,2016-05-01
2016,5,31,5,158.0,7.0,1200.0,0.0,2016-05-01
2016,5,31,6,114.0,8.0,1000.0,0.0,2016-05-01
2016,5,31,7,87.0,10.0,1000.0,0.0,2016-05-01
2016,5,31,8,56.0,9.0,600.0,0.0,2016-05-01
2016,5,31,9,33.0,10.0,600.0,0.0,2016-05-01
2016,5,31,10,30.0,12.0,700.0,0.0,2016-05-01
2016,5,31,11,33.0,13.0,700.0,0.0,2016-05-01
2016,5,31,12,33.0,13.0,800.0,0.0,2016-05-01
2016,5,31,13,26.0,9.0,600.0,0.0,2016-05-01
2016,5,31,14,28.25,7.0,500.0,0.0,2016-05-01
2016,5,31,15,30.5,6.0,500.0,0.0,2016-05-01
2016,5,31,16,32.75,5.0,400.0,0.0,2016-05-01
2016,5,31,17,35.0,5.0,400.0,0.0,2016-05-01
2016,5,31,18,35.0,5.0,400.0,0.0,2016-05-01
2016,5,31,19,34.0,5.0,500.0,0.0,2016-05-01
2016,5,31,20,32.666666666666664,6.0,500.0,0.0,2016-05-01
2016,5,31,21,31.333333333333332,6.0,600.0,0.0,2016-05-01
2016,5,31,22,30.0,5.0,700.0,0.0,2016-05-01
2016,5,31,23,28.666666666666668,7.0,800.0,0.0,2016-05-01
2016,6,1,0,27.333333333333336,6.0,600.0,0.0,2016-06-01
2016,6,1,1,26.0,4.0,400.0,0.0,2016-06-01
2016,6,1,2,26.0,5.0,500.0,0.0,2016-06-01
2016,6,1,3,37.0,6.0,500.0,0.0,2016-06-01
2016,6,1,4,33.0,6.0,500.0,0.0,2016-06-01
2016,6,1,5,26.0,7.0,600.0,0.0,2016-06-01
2016,6,1,6,30.0,7.0,700.0,0.0,2016-06-01
2016,6,1,7,29.0,6.0,600.0,0.0,2016-06-01
2016,6,1,8,33.0,6.0,600.0,0.0,2016-06-01
2016,6,1,9,34.0,6.0,700.0,0.0,2016-06-01
2016,6,1,10,39.0,6.0,700.0,0.0,2016-06-01
2016,6,1,11,46.0,6.0,700.0,0.0,2016-06-01
2016,6,1,12,47.0,7.0,800.0,0.0,2016-06-01
2016,6,1,13,42.0,5.0,700.0,0.0,2016-06-01
2016,6,1,14,44.0,4.0,600.0,0.0,2016-06-01
2016,6,1,15,38.0,4.0,600.0,0.0,2016-06-01
2016,6,1,16,40.0,4.0,600.0,0.0,2016-06-01
2016,6,1,17,48.0,4.0,600.0,0.0,2016-06-01
2016,6,1,18,46.0,4.0,600.0,0.0,2016-06-01
2016,6,1,19,43.0,5.0,700.0,0.0,2016-06-01
2016,6,1,20,46.0,5.0,700.0,0.0,2016-06-01
2016,6,1,21,45.0,5.0,700.0,0.0,2016-06-01
2016,6,1,22,46.0,6.0,700.0,0.0,2016-06-01
2016,6,1,23,52.0,6.0,800.0,0.0,2016-06-01
2016,6,2,0,51.0,7.0,800.0,0.0,2016-06-01
2016,6,2,1,54.0,7.0,900.0,0.0,2016-06-01
2016,6,2,2,49.0,7.0,800.0,0.0,2016-06-01
2016,6,2,3,48.0,8.0,900.0,0.0,2016-06-01
2016,6,2,4,47.0,7.0,900.0,0.0,2016-06-01
2016,6,2,5,51.0,5.0,800.0,0.0,2016-06-01
2016,6,2,6,60.0,5.0,900.0,0.0,2016-06-01
2016,6,2,7,97.0,6.0,800.0,0.0,2016-06-01
2016,6,2,8,155.0,8.0,700.0,0.0,2016-06-01
2016,6,2,9,153.0,8.0,800.0,0.0,2016-06-01
2016,6,2,10,156.0,8.0,800.0,0.0,2016-06-01
2016,6,2,11,154.0,10.0,900.0,0.0,2016-06-01
2016,6,2,12,113.33333333333334,9.0,700.0,0.0,2016-06-01
2016,6,2,13,72.66666666666667,8.0,700.0,0.0,2016-06-01
2016,6,2,14,32.0,8.0,700.0,0.0,2016-06-01
2016,6,2,15,35.0,8.0,600.0,0.0,2016-06-01
2016,6,2,16,38.0,12.0,700.0,0.0,2016-06-01
2016,6,2,17,46.0,16.0,700.0,0.0,2016-06-01
2016,6,2,18,49.0,15.0,700.0,0.0,2016-06-01
2016,6,2,19,45.0,12.0,700.0,0.0,2016-06-01
2016,6,2,20,50.0,10.0,800.0,0.0,2016-06-01
2016,6,2,21,48.0,9.0,700.0,0.0,2016-06-01
2016,6,2,22,66.0,10.0,800.0,0.0,2016-06-01
2016,6,2,23,81.0,10.0,1100.0,0.0,2016-06-01
2016,6,3,0,75.0,9.0,900.0,0.0,2016-06-01
2016,6,3,1,71.0,9.0,900.0,0.0,2016-06-01
2016,6,3,2,70.0,12.0,1000.0,0.0,2016-06-01
2016,6,3,3,79.0,13.0,800.0,0.0,2016-06-01
2016,6,3,4,74.0,10.0,800.0,0.0,2016-06-01
2016,6,3,5,69.0,9.0,1000.0,0.0,2016-06-01
2016,6,3,6,63.0,8.0,900.0,0.0,2016-06-01
2016,6,3,7,69.0,9.0,1000.0,0.0,2016-06-01
2016,6,3,8,74.0,12.0,1200.0,0.0,2016-06-01
2016,6,3,9,82.0,19.0,1300.0,0.0,2016-06-01
2016,6,3,10,87.0,24.0,1400.0,0.0,2016-06-01
2016,6,3,11,103.0,24.0,1400.0,0.0,2016-06-01
2016,6,3,12,110.0,24.0,1500.0,0.0,2016-06-01
